"protein_group","number_of_peptides_Cu.complex_1","number_of_peptides_DMSO_4","number_of_peptides_DMSO_5","number_of_peptides_DMSO_6","number_of_peptides_Mn.complex_1","number_of_peptides_Mn.complex_2","number_of_peptides_Mn.complex_3","number_of_peptides_Mn.complex_4","number_of_peptides_Mn.complex_5","number_of_peptides_Mn.complex_6","number_of_peptides_Cu.complex_2","number_of_peptides_Cu.complex_3","number_of_peptides_Cu.complex_4","number_of_peptides_Cu.complex_5","number_of_peptides_Cu.complex_6","number_of_peptides_DMSO_1","number_of_peptides_DMSO_2","number_of_peptides_DMSO_3","differential_abundance_pvalue_DMSO.Cu.complex","differential_abundance_pvalue_Mn.complex.Cu.complex","differential_abundance_qvalue_DMSO.Cu.complex","differential_abundance_qvalue_Mn.complex.Cu.complex","abundance_Cu.complex_1","abundance_Cu.complex_2","abundance_Cu.complex_3","abundance_Cu.complex_4","abundance_Cu.complex_5","abundance_Cu.complex_6","abundance_DMSO_1","abundance_DMSO_2","abundance_DMSO_3","abundance_DMSO_4","abundance_DMSO_5","abundance_DMSO_6","abundance_Mn.complex_1","abundance_Mn.complex_2","abundance_Mn.complex_3","abundance_Mn.complex_4","abundance_Mn.complex_5","abundance_Mn.complex_6"
"sp|P04181|OAT_HUMAN",8,7,4,6,3,5,4,6,6,8,5,5,7,7,7,6,8,8,0.545611750744904,0.00945837103218973,0.618276461521493,0.0372067246025295,24.0141650657085,23.5477044666177,23.1078438693316,23.9014789394444,24.0148310911276,24.0645442629326,23.6160030386268,23.9019687388266,23.8723186296988,23.8074472545553,23.3082630239653,23.2964821315675,23.0122211877848,22.7471526097395,22.7283866136843,23.4047220167418,23.5367807743195,23.2398355291268
"sp|P04183|KITH_HUMAN",2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0.0233842914126627,0.00993856003517064,0.0411780475009779,0.038477547646046,21.8560817841479,NA,21.1855133391194,NA,NA,NA,20.6983901327362,20.3640805636983,NA,19.1403044956913,20.2861901702266,20.709253509368,NA,NA,NA,NA,19.6515470000697,19.7510229576994
"sp|P04350|TBB4A_HUMAN;sp|A6NNZ2|TBB8B_HUMAN",1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3354885560628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P04406|G3P_HUMAN",10,12,12,13,11,11,10,10,11,11,10,10,9,8,9,12,11,13,1.08693222741781e-08,7.16369966265921e-06,3.5760070282046e-07,0.000165768543823865,28.4508057595057,27.4869020868655,28.05161958978,27.8311966735496,27.7249418140912,28.2051480495516,30.0937504086236,29.9266467125423,30.0058470620003,30.0460262511079,29.5303452948583,29.6996296079818,29.0306062294127,29.0616226050933,29.1167948556393,29.2026212891507,29.3354562755544,29.3673521900768
"sp|P04439|HLAA_HUMAN;sp|P01893|HLAH_HUMAN;sp|P17693|HLAG_HUMAN;sp|P13747|HLAE_HUMAN",2,1,1,2,1,0,0,1,1,2,3,2,3,2,2,2,1,2,0.00665915204630436,0.0152715745366599,0.0135657029302423,0.0520295904648987,16.3018850280502,16.6032030774428,16.3914392228669,15.6933599306279,16.091039676773,16.267449858975,NA,14.4574874616553,NA,NA,15.5042453952935,15.4932966266959,15.0624616326798,NA,NA,15.7499775108244,NA,15.0752762787005
"sp|P04632|CPNS1_HUMAN",2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,0.0898522003580866,0.00872339838564317,0.132860107495777,0.0348047605651221,21.9513221704211,19.4118975739491,21.7508788835068,20.0517744163383,21.6566286420671,20.8236331317741,21.4236957097298,21.8782073811259,21.4421781193795,21.5025776447187,21.3189458622288,21.8876957511555,22.030080032789,21.9426734112657,21.7811854226893,21.8078495563408,22.0459711904722,22.2686093947085
"sp|P04792|HSPB1_HUMAN",3,4,4,4,3,3,3,3,3,3,3,3,3,2,3,4,4,4,2.43228570101262e-05,0.727979392538805,0.000111399813777237,0.825773960615819,24.430038639111,22.6588073075541,24.193578799074,22.9566781821468,22.2690191528951,23.2935691649685,25.0552104962507,25.0786707904899,25.1613742419239,25.194658218309,24.7548867121347,24.8015653840033,23.1210145732396,23.2262595583748,23.4749287619344,23.4729673833035,23.5544030074903,23.6034823133463
"sp|P04843|RPN1_HUMAN",16,11,13,13,15,16,16,15,17,17,17,16,16,16,17,11,12,13,1.99862980318499e-09,0.0343513562523369,1.19554400954157e-07,0.0957244763845348,28.6014133261487,28.8121941714086,28.2341568426669,28.7036205073619,28.5633498675133,28.6684744950563,25.8181434937178,25.7362482403602,26.2166866607716,25.7067386340236,26.8757535945056,26.6774974009051,27.9256259731898,28.0468389366849,28.0144203251907,27.9530507264434,28.2814881523037,28.2537416767192
"sp|P04844|RPN2_HUMAN",23,16,21,19,21,18,19,20,21,20,21,17,22,21,19,18,17,20,3.66741620117486e-09,0.0319204228630759,1.90289338000856e-07,0.0906262440416894,28.85900045963,29.1526558124312,28.1636671533814,28.8854754639306,28.9246914182106,28.6939278193174,25.8930228505441,25.8316306420938,26.6046236988498,26.0229068386663,26.9856842928427,26.6627014174759,28.1864535754066,28.2320120709765,28.0182901102594,28.0811411470198,28.5182107127826,28.3372542851091
"sp|P04899|GNAI2_HUMAN;sp|P63096|GNAI1_HUMAN;sp|P09471|GNAO_HUMAN;sp|P11488|GNAT1_HUMAN;sp|P19087|GNAT2_HUMAN;sp|A8MTJ3|GNAT3_HUMAN;sp|P38405|GNAL_HUMAN",1,0,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,0,0.91307960563404,0.428497022904475,0.934864699959333,0.569488241431388,21.2159999710399,NA,22.0029024180172,NA,NA,19.9408449810042,NA,NA,NA,NA,NA,21.1527237164267,20.2739443143922,NA,19.6351565995165,NA,21.160981272843,21.198460427108
"sp|Q93077|H2A1C_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|P04908|H2A1B_HUMAN",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555441181247882,NA,0.088351401432983,NA,21.9337445031851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6733697983609,NA,NA,NA,NA,NA,NA
"sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN;sp|P54707|AT12A_HUMAN",20,16,18,17,17,19,17,15,20,20,20,20,18,20,19,11,10,18,1.15124221380953e-06,0.258126856515283,9.42374161082534e-06,0.401644568636568,27.6303058772714,27.5224991267281,27.2206964645698,27.6330433492478,27.3714184291933,27.257664966265,24.5677892312941,24.4995698854854,25.8829243977756,25.0252703061512,26.2458465950661,26.0477398358492,26.8851895333125,27.003280242123,27.0106741057858,26.8247743491803,27.5068942854476,27.352229433205
"sp|P05026|AT1B1_HUMAN",3,1,4,4,3,4,3,3,4,4,3,1,3,2,4,1,1,1,2.74155671589299e-05,0.776722007229809,0.000122256137815834,0.858773503647294,24.3559681876734,23.928109025403,23.227769999288,24.4363742811326,23.9676938246212,24.6186602145749,21.0632413101756,20.5685532022091,21.7377198691094,21.0289853901753,23.0786518044343,23.2227902910831,23.5103852230349,24.3777387521865,23.7022136625721,23.4738151796733,24.486693639968,24.2597180279486
"sp|P05091|ALDH2_HUMAN",4,17,16,18,6,6,5,8,13,13,3,2,3,2,4,18,18,16,2.89073436302527e-14,5.52829071114672e-09,5.66898709711446e-11,1.8049869171894e-06,22.4444508863123,21.4933903830765,21.054882376789,21.8180336602635,20.7488804054697,21.2601751965969,27.1782829944245,27.2991733831032,26.7464445177145,27.1093090107584,26.9118430130005,27.0090553798942,23.929449877805,23.9795337186426,23.7085703244038,24.2409245073543,24.7842761401354,24.667794550993
"sp|P05114|HMGN1_HUMAN",0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4984959288906,NA,20.6629235609034,20.7499298556103,NA,NA,18.8824517207598,NA,19.2396836679409,19.1609433848134
"sp|P05121|PAI1_HUMAN",4,0,0,0,2,2,1,2,2,3,5,3,4,4,4,2,0,0,3.77790604955015e-06,0.00120662401786575,2.54525137945802e-05,0.00787925483666333,23.7423472515055,24.3002295349895,23.3154206779911,23.9206978074265,24.1822986964455,22.9383101653616,19.7225611075546,NA,NA,NA,NA,NA,22.0931431876107,22.4893798312467,NA,22.665383470783,22.5191970433071,22.8493465385532
"sp|P05141|ADT2_HUMAN;sp|Q9H0C2|ADT4_HUMAN",12,4,8,8,12,10,12,11,12,12,13,12,12,11,11,4,5,10,3.28557225839077e-08,0.0322702336315423,7.45485015869354e-07,0.0913546064800452,27.2952796858986,27.8431368790665,26.8814952601039,27.839635824075,27.5412466866262,27.2824773309389,NA,22.393360293226,24.003078313933,22.5220338584038,25.0600140118464,24.1465018045191,26.5464691328375,25.9006989037884,26.7380965200571,26.0235160516505,27.0130195248795,26.9615524545548
"sp|P05161|ISG15_HUMAN",2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0.983221891481314,0.914279268842788,0.989235481031659,0.954060256030753,20.6022137144917,NA,NA,NA,NA,NA,20.1803489413112,20.9735936127933,21.2454378288563,19.7949771929265,20.6839698136575,20.6688606780613,NA,20.5068472572747,21.0463627105226,20.5676871750653,20.6157937397715,20.5603644099174
"sp|P05165|PCCA_HUMAN",6,1,2,1,8,5,4,5,8,8,11,2,10,7,8,0,2,2,2.87756779989083e-05,0.791866961027798,0.00012707648404887,0.869057353867483,22.8342013988647,24.3442588570738,20.034403105275,24.2505390334024,23.6291869882435,23.4162958911768,NA,20.000702692412,20.7145977044555,19.278321301429,19.6431325258295,18.7983679415214,23.5966078528168,22.7056013638473,21.9501272051444,22.5839233118987,23.3796348505956,23.357514238826
"sp|P05166|PCCB_HUMAN",5,3,1,1,5,5,4,5,6,7,10,3,9,8,6,1,4,1,4.04741402609644e-06,0.293916896962668,2.66319842917146e-05,0.440689742336268,23.2534571287115,24.7814332170523,22.3149197237596,24.7329451246273,24.6148103343149,23.8683391707448,20.5365698458057,21.9439099147128,19.8363891695257,21.1034562564307,NA,18.7403490984171,23.3207179828373,23.5144619296495,22.2439395844258,23.623273387927,23.6474627360068,23.9062700190537
"sp|P05198|IF2A_HUMAN",5,6,4,5,2,4,4,2,5,4,0,4,0,0,2,6,7,6,0.0257458896953786,0.67911774001561,0.0447555340519654,0.79203711435713,23.6128043597438,NA,23.162866019203,NA,NA,21.2524704279649,23.7545502585666,24.2368175921382,23.9631601071235,23.5283305001655,23.6759070653476,24.0165102135583,22.1078341820797,23.2867316971882,22.5538337676671,22.1084600370332,23.4715278036987,23.7468983998658
"sp|P05362|ICAM1_HUMAN",7,2,3,5,4,4,3,5,7,8,6,6,8,7,8,1,3,3,1.18099384864511e-07,0.112811488044577,1.71417783619518e-06,0.225969023598492,24.4952844128765,24.5566692581093,24.0832739774453,24.6566687138527,24.8323285442344,24.8576702381718,20.0948036670927,21.2130909005247,22.0008634987152,21.2092413917665,22.3285004068202,22.7236394217614,23.862539524411,23.7306124819217,23.4444361018858,23.6587481895969,24.5906804870339,24.5743338406039
"sp|P05386|RLA1_HUMAN",2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2.77510557800369e-08,5.25358750297782e-07,6.93425115313834e-07,3.1187205813132e-05,22.8270501471281,20.8744912936829,22.4170443164709,21.1214537840818,20.8954973089329,21.827828845189,25.2897987538051,24.6762067232391,24.5867572780562,25.2511628565836,24.2001091473513,24.7206509672819,24.0729731352052,24.6802242094318,24.129114111219,23.4613021253907,24.7476054418678,24.2698858502771
"sp|P05387|RLA2_HUMAN",5,5,5,5,6,6,5,6,6,6,4,4,4,4,5,5,5,5,3.97200919791565e-07,4.70389966580291e-06,3.95997280640681e-06,0.000126232047195999,26.0100514169884,24.4988448131686,25.5119517251513,25.2033361611721,25.2279355612151,25.6555313229014,27.8522115999181,27.8516517785267,27.1353822994204,26.8626061067628,27.2037731884234,27.2911846627986,27.0015154175902,27.5228058915666,26.9465742151835,26.5044651379947,27.0429635770625,27.1896652424043
"sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN",9,7,9,9,9,8,8,9,9,8,5,5,7,6,7,9,9,9,1.50881222929047e-07,3.54759692444059e-06,1.99892304739557e-06,0.000110212156435326,25.8473605748916,24.2632185786324,24.5324018366068,24.9375034076918,24.9721917083608,25.88875306947,27.7746147955363,27.7434735239768,26.9693500432427,26.9635959346223,27.3209446162794,27.5353182720385,27.0890463120985,26.6034627284937,26.5493254801172,27.1423098645476,27.1880526782892,26.9459011440025
"sp|P05455|LA_HUMAN",7,9,7,9,2,5,5,5,8,9,1,2,2,2,2,12,11,8,5.97406667956422e-07,8.20442832640285e-05,5.52367138805942e-06,0.000998290378349266,24.2664514042645,20.5025859209117,23.0146725365931,22.1802810262378,22.4736698316282,22.6293664406513,25.9278467604704,25.9205272176643,25.6334259762051,25.9241227645285,25.1987714908668,25.458552076839,24.006274123303,24.6964936210057,24.6980268301624,24.2104756245365,25.2246769758201,25.1280932788854
"sp|P05556|ITB1_HUMAN",5,3,3,3,4,3,1,4,5,5,7,4,7,6,7,2,3,2,8.59550967148749e-08,5.14647211451643e-05,1.41202432719743e-06,0.000705030690373265,24.9964448434584,25.1626113706069,24.4005415603779,25.1733955149737,25.1946424516288,25.2059415938791,21.6242887985688,22.2956127060748,21.8079568206139,22.4636598882232,22.912770595342,22.9271325270058,23.3680342268774,23.3853569004488,22.0917298159512,23.2937796141637,24.0763020922076,23.9389704380293
"sp|P05783|K1C18_HUMAN;CON__H-INV:HIT000015463",19,16,18,17,19,19,19,17,20,19,17,15,19,16,17,16,18,17,0.0334042234991073,0.0268051375490997,0.0559286999043577,0.0802063320013829,27.8475538490617,27.750342998333,26.9094159863034,28.0365230035979,27.046173152407,28.0325668544127,26.9099631197385,26.8954647046107,27.256448153967,27.0823761779846,27.3474659022389,27.0307949782204,28.1608348809388,27.9715518946617,28.0091326573805,28.0511721197059,28.3717465859312,28.3025366365675
"sp|P06132|DCUP_HUMAN",1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,1,2,3,0.0697986555256893,0.227778730334935,0.107980051730181,0.367834486597797,19.9037061918061,NA,NA,NA,NA,NA,21.2502203935106,22.3335613103388,22.7380089728345,20.8365656674744,20.3136505026017,20.887039732179,20.4352476202729,20.5461218699502,20.3812143271122,21.3920049850207,21.2919601650374,21.1148566408651
"sp|P06241|FYN_HUMAN",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1777828537371,NA,NA,NA,NA,NA,NA,NA,NA,21.8805667572159,NA
"sp|P06493|CDK1_HUMAN",3,4,3,3,1,1,0,1,3,1,0,4,0,0,1,5,2,4,0.0798646147041664,0.237219389353399,0.120714203235853,0.378122688155662,21.5558153331668,NA,22.1614988476248,NA,NA,NA,21.3953997868987,21.064649966064,20.7336663220884,21.4083372617196,21.4709922012799,21.0001595492083,NA,NA,NA,21.1177974789766,21.5214877057009,NA
"sp|P06576|ATPB_HUMAN",23,20,20,19,21,17,21,19,22,23,22,21,21,22,21,16,19,21,2.88251374190447e-08,0.154646911079864,7.02479274878941e-07,0.284463191366624,29.6741844305094,30.1730954627398,29.1663782200907,30.1634034210852,30.0696313921401,29.7605797429269,27.3596245799059,27.6541592944588,28.085655735979,27.8973776235332,27.9691309337184,28.004415852967,29.611935879512,29.251576947105,29.4339854409503,29.1867282221232,29.6754136714476,29.8707790699592
"sp|P06730|IF4E_HUMAN",2,2,2,2,2,2,1,1,2,2,0,2,0,0,0,2,2,2,0.0565715844714422,0.0747179307746413,0.0898005823996261,0.167858287141654,20.5659456006686,NA,20.6103823552998,NA,NA,NA,21.910169745434,21.9172908610036,21.6955118633246,21.6452553061051,21.3623494917237,21.5127596497689,20.9250063751254,20.6846556865724,18.8782474702738,18.8460779489722,19.0175109073312,19.1383635963356
"sp|P06733|ENOA_HUMAN",16,18,15,15,16,17,17,14,16,18,12,14,13,12,15,15,17,15,2.33129641284237e-06,1.87932845416638e-05,1.67344695234576e-05,0.000309378524513609,28.5552491346061,27.2439039147442,27.9862669629463,27.8393728464875,27.6713353985295,28.6338383474495,29.5780668557599,29.4827840255559,29.6775744104044,29.7490316240317,29.2102439117364,29.4590636698113,29.1837285532918,29.2148042776814,29.3369362282738,29.156058529521,29.3900577117255,29.4920470648463
"sp|P06737|PYGL_HUMAN",0,3,3,4,0,0,0,0,2,1,0,0,0,0,0,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3942775955426,22.4118037117721,20.8572629333212,21.0212519403723,21.4718136215918,21.5492562888628,NA,NA,NA,NA,20.851680112371,19.1476732419555
"sp|P06744|G6PI_HUMAN",10,11,11,12,10,7,8,8,12,11,4,5,6,5,7,11,10,14,6.14285171367322e-08,2.54322962886179e-06,1.15450728238266e-06,8.58997731541422e-05,24.080035431585,22.0213922882732,22.8677436762042,22.5871388364542,22.7831203233987,23.5717429197316,25.7158708327202,25.3775793611068,25.8507588991052,25.5126937697616,25.3047188007094,25.5207774037818,25.2165973668892,24.6407602728455,24.4012029122656,24.8453273650113,25.1967070301221,25.4677867389579
"sp|P06748|NPM_HUMAN",3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,5,5.21569039908236e-08,3.8101247009718e-06,1.05058906610088e-06,0.000111834124167682,24.8080055450872,23.5930931648065,24.4174686177457,24.2932540326477,23.6263360674469,24.6196436725994,26.3168844126909,26.0166181238348,25.9992041731371,26.1263233966843,26.3010746325456,26.2816623162599,25.4268704826604,25.6912152732056,25.6026661387373,25.6744316253981,25.9068703253189,25.7057055309367
"sp|P06753|TPM3_HUMAN",2,2,3,2,2,2,2,3,2,1,0,1,2,1,1,3,2,3,4.19125699503481e-06,0.000507488066150484,2.73054168587416e-05,0.00393140098892081,21.9955281759982,NA,20.0102573291973,21.5431205657473,20.470147188129,NA,23.9717826245629,23.3615245510714,23.9220210716895,24.1848251497919,23.6346137131293,23.1909201480248,21.8007809068878,22.3768880837022,22.8514933731473,23.4682104947328,23.4199371306928,22.556739314532
"sp|P06756|ITAV_HUMAN",7,1,2,0,1,1,0,0,3,3,5,4,4,4,5,1,0,0,5.83209497127489e-06,8.47988312773741e-05,3.55325786212859e-05,0.00101293238092912,23.4254440885585,22.9493356642086,22.3033341983641,23.1491147266369,23.0107029215708,23.278090396807,18.3308600492114,NA,NA,18.4251557127329,20.227296481173,NA,19.0611038393815,19.1673372458395,NA,NA,21.2438515133844,21.2432607462663
"sp|P06865|HEXA_HUMAN",3,1,0,1,2,3,1,4,3,4,6,3,6,5,5,0,0,3,1.50500922879572e-05,0.050176529514198,7.69660160011076e-05,0.125058296842639,23.0710777851557,24.0280526537502,22.4832580660132,23.9768644155717,23.6654927665786,23.6147955460829,NA,NA,21.6883090182251,19.9093439004678,NA,19.3723103203774,22.7102419826047,22.691115730657,21.7831944677722,23.0931152255148,21.7822415038509,23.449083319684
"sp|Q8N257|H2B3B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q6DN03|H2B2C_HUMAN",5,3,3,3,2,3,2,2,4,4,3,2,4,4,4,2,2,3,0.00462396681721193,0.787158987188803,0.00988917713670243,0.865344812515637,26.7524239107738,24.1741514223978,25.4265961722367,26.1634086734468,26.5047208106011,26.146322605669,20.6667153034503,21.2578136643627,24.7330669754355,22.8247497799602,26.040167109976,24.9990025936607,25.3530240590383,26.1412847886392,NA,25.94659154649,26.714513423284,26.2349659714704
"sp|P07099|HYEP_HUMAN",12,6,8,9,8,10,9,9,11,11,12,9,12,10,9,10,8,9,9.59397811323615e-09,0.117523272605264,3.32254610447863e-07,0.232318961688912,27.682546891136,27.9670019230978,27.1613468596654,28.0618216241997,27.7371559762352,27.6765849202718,26.0206212829846,25.7049256439403,25.8453126546861,25.3958121388849,25.5603692692846,25.8415993587478,27.19583707334,27.2081350375785,27.1414758962144,27.3472090529016,27.6461684907949,27.7295050877509
"sp|P07108|ACBP_HUMAN",2,3,3,4,2,0,2,2,2,3,0,0,0,0,0,4,3,3,0.000121915151709393,0.155727724342391,0.000432912209440735,0.286055046431376,21.5629355056016,NA,NA,NA,NA,NA,24.4592443094502,24.316045316882,24.8295052817244,24.0997614171652,23.794778631982,24.3849557021666,21.96766284085,NA,22.0021985943596,22.2627214074522,22.3179944662295,23.1424398610761
"sp|P07148|FABPL_HUMAN",3,4,3,2,4,3,3,3,4,3,3,2,3,2,3,1,3,5,0.828036766562588,0.521421216460749,0.867132401694721,0.657217723883347,22.0905250807944,23.6992729479068,19.1496363027908,24.2236287068369,21.3566344722498,24.8315945826426,20.6263695929494,21.9362925177611,25.4716367131414,23.5289503920574,21.5930773939468,20.9794859809436,22.3219637310997,19.5309183439443,22.2517230132466,22.6847567119761,22.4392274882721,22.517230602291
"sp|P07237|PDIA1_HUMAN",26,22,23,23,24,24,26,25,26,26,26,24,24,23,25,24,24,25,1.75323286978993e-07,0.184124414572638,2.247325769458e-06,0.316403270305085,31.1324285736545,31.6050583146402,30.4683147174821,31.611654413261,31.4922325508431,31.3557014831643,29.7567253952138,29.6190414463819,29.5794185614351,29.6988409620481,29.4921186827863,29.3981240782211,31.1591763723028,30.7687449788041,30.8216034398876,30.9167937460191,31.0843903083547,31.1730502892198
"sp|P07305|H10_HUMAN",2,1,3,1,1,3,2,2,3,3,3,3,2,2,2,2,2,3,0.00534474984145202,0.741547475856807,0.0112479063827572,0.834400634809584,23.6611074035453,24.6642954762963,24.2245406861526,24.3086097180441,23.6325490110129,24.0804565018983,22.8075858026932,23.5755722719954,22.8897538030455,22.2037907706089,23.8636781887602,22.6622781488757,22.8523940629291,24.3956406165288,23.5126369004549,23.712676736412,24.4992111800595,24.9005249931698
"sp|P07306|ASGR1_HUMAN",6,3,3,2,3,3,3,4,4,3,9,6,7,6,7,3,3,5,2.76146656231222e-06,1.46592904786028e-05,1.93302659361855e-05,0.000276130288919067,25.3701443704922,25.9621986802412,24.4734292507314,24.8647902752053,24.7057033593141,24.7314338346811,23.1598505733094,23.0063689408925,23.5868642830658,22.4743627582605,22.9751425377711,23.0522423233789,23.4118713211167,23.2721324786866,22.703991050566,22.5849437997684,24.0827456736948,23.6395807954309
"sp|P07307|ASGR2_HUMAN",5,1,5,4,2,1,1,2,3,4,6,3,4,6,4,5,4,2,0.00175935922861162,1.33690912566253e-05,0.00424050685870492,0.000256765193840479,24.1879439960409,24.8141649036724,23.2400398547407,24.0643441339684,24.2828281175751,23.9351292929139,22.8629879918696,22.2329127707426,21.4543341455943,21.1974359040304,22.9365163391817,23.0643822051838,21.2865176976277,20.1928150892793,20.1587224244311,20.1835738344138,22.5218189478454,22.9240965501372
"sp|P07355|ANXA2_HUMAN;sp|A6NMY6|AXA2L_HUMAN",1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0.172615639657553,0.818181326618474,0.234510167022718,0.888479611333476,19.8708400698515,NA,19.5921360345532,NA,NA,NA,NA,NA,18.6899118755427,18.5500204506506,19.7855237781951,NA,19.0009544275753,19.9397857184365,NA,NA,19.9231641326595,19.6216135792321
"sp|P07384|CAN1_HUMAN",5,6,6,5,6,5,5,4,6,4,0,6,1,0,3,7,6,8,0.0177514793095788,0.0501233709647413,0.0322665010654775,0.125058296842639,22.7880618464548,NA,24.391067111133,18.1014934709201,NA,21.3071378469,23.2938426953952,23.2552492524164,24.712421915162,23.3777160536678,24.4820421079523,23.2575711832423,23.2858490656475,23.1150537484195,23.2212606078335,23.2204106025942,23.7317482900113,23.3439070709873
"sp|P07437|TBB5_HUMAN",4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,4,4,4,0.000613286108305832,0.0384564249512577,0.00166294887059851,0.10362584126727,27.8763909436194,24.8818446029761,28.0057387441175,25.5512361090527,25.3836524870946,26.4743848110495,28.2255056887383,28.2567774294745,28.0117124450131,28.2462472058975,27.886584345654,28.065673633306,27.275020539523,27.3792069082692,27.1238720777435,27.3406593725166,27.4174752311074,27.3405521307331
"sp|P07602|SAP_HUMAN",4,3,4,4,4,3,5,4,4,4,10,4,7,7,4,4,3,5,0.00484482269879372,0.247460369706954,0.0103168069119944,0.390223327015305,25.0740069243397,26.7721388463216,25.0717740599874,26.0650640416884,26.0096938926755,25.7741515537869,25.2945551569515,24.5534553697257,25.4222694438337,24.7307144865031,24.2357966862103,24.2891559099157,25.7486538355644,24.3815220118003,25.5221412522586,25.6606853933721,25.5031436360625,25.6168505768034
"sp|P07686|HEXB_HUMAN",7,5,2,3,6,6,2,3,7,7,5,2,5,6,4,4,3,6,0.000771429803810308,0.986648433880833,0.00203311406237857,0.994261461920037,24.7718012284361,24.6823300906558,23.1962682864136,24.2771895964032,24.708034145568,24.2765179978881,23.3659152284045,22.5044707889921,23.7454862346896,23.211199615083,22.5772956682574,22.821229471658,24.461363471881,24.2663981638352,23.6999556115937,23.6580770125478,24.8000038936794,24.9937896626758
"sp|P07737|PROF1_HUMAN;CON__P02584",6,6,6,6,6,6,6,5,6,6,4,6,5,4,6,6,6,6,2.18210605115408e-06,0.000119508871580486,1.57783052929603e-05,0.00128600232795072,26.8823324141846,25.0777594933872,26.4952496898256,25.5944502817169,25.4678615353686,26.5316525424057,27.7792412430222,27.8836765515729,28.2190531085116,27.9913650348726,27.5666052745671,27.685723240354,27.3300460359899,27.2813528101123,27.2586932782299,27.1643371808114,27.5187294218846,27.4738876287057
"sp|P07741|APT_HUMAN",4,5,5,4,3,3,3,2,3,3,1,2,0,0,1,5,4,5,7.45290883617972e-06,0.0129136148807762,4.37858394125558e-05,0.0466748552609605,23.411019099915,20.5746822437262,22.3448814733121,NA,NA,21.804227349623,24.9189583203581,24.9336386171059,25.0294965814055,24.6406166261324,24.369802232217,24.4957826393907,22.6896406659965,23.0340584805726,23.1421658168835,22.7025285444448,23.9374961314292,23.7700333667752
