"","protein_group","number_of_peptides_control_1","number_of_peptides_control_2","number_of_peptides_control_3","number_of_peptides_infected_1","number_of_peptides_infected_2","number_of_peptides_infected_3","abundance_control_1","abundance_infected_1","abundance_control_2","abundance_infected_2","abundance_control_3","abundance_infected_3","log_ratios_infected..vs.control.","differential_abundance_qvalue_infected..vs.control."
"1","sp|Q8VDD5|MYH9_MOUSE",73,62,56,65,47,74,28.2609625917574,27.7692706693047,27.8821197540948,27.2449138388233,27.2713944914684,28.3279022182302,-0.0241300369874663,1
"2","sp|Q8BTM8|FLNA_MOUSE",54,41,35,55,28,58,27.1979741882444,26.609366674531,26.8513006911589,26.2241899938379,26.1750055088068,27.2237065562982,-0.0556723878476681,1
"3","sp|P60710|ACTB_MOUSE",47,44,31,38,31,41,31.986998000368,31.132110273412,31.3340005683174,30.6344770666376,30.6489341866387,31.5696315138265,-0.211237967149334,1
"4","sp|P26039|TLN1_MOUSE",36,32,21,36,27,43,26.0141172084769,25.7217704006464,25.6863126497852,25.4605297632252,25.1732193295405,26.3321105974675,0.213587191178833,1
"5","sp|P63017|HSP7C_MOUSE",33,34,28,32,28,32,27.99868949911,27.3186761618768,27.6084828108708,26.9436074422877,26.6514255484188,27.7996017864199,-0.0655708226050666,1
"6","sp|Q61233|PLSL_MOUSE",30,25,25,26,26,28,27.9673640088166,27.4254798523839,27.5523158958094,27.0427085806817,26.8903565046174,28.0869773233555,0.0483764490592347,1
"7","sp|P14733|LMNB1_MOUSE",31,27,21,21,19,27,27.0883463591513,26.2671621555083,26.962209753378,26.0525760105668,26.1249135902985,27.1952310119048,-0.220166841615968,1
"8","sp|P11499|HS90B_MOUSE",30,29,26,30,27,31,27.4554402324887,27.238709984209,27.2506082403281,26.7104599509012,26.1871780670039,27.5825418216971,0.2128284056622,1
"9","sp|P26041|MOES_MOUSE",31,19,17,21,16,25,27.454506518934,28.426374435468,28.8993919601359,28.2001336619169,26.1201166679021,29.1596211585048,1.1040380363059,0.999963427709092
"10","sp|P52480|KPYM_MOUSE",28,21,21,29,19,28,26.9840082879195,26.3519888534971,26.6821752885275,26.0769077258522,25.9162330144292,26.9826634172406,-0.0569521980954318,1
"11","sp|P07901|HS90A_MOUSE",27,26,23,26,25,27,26.9119213186882,26.7599703453457,26.7109176016286,26.195603948356,25.6576061948214,27.076028267344,0.250385815302498,1
"12","sp|Q7TPR4|ACTN1_MOUSE",31,28,17,15,10,15,26.4844873486565,25.1970431225831,25.8220356911216,24.7708448305516,25.1839285154175,25.6643110992269,-0.619417500944666,0.336091586425764
"13","sp|Q68FD5|CLH1_MOUSE",20,14,11,20,12,27,25.7184126771336,25.2660671969486,25.3089080817308,24.9618795724839,24.6846815343436,25.7866121343584,0.100852203527635,1
"14","sp|P08071|TRFL_MOUSE",22,27,18,23,16,26,26.6083292805015,25.4623147922572,26.5525066964468,25.1632797510388,25.3761844890172,26.1565716570036,-0.584951421888634,0.616431816931572
"15","sp|P14824|ANXA6_MOUSE",24,20,14,20,11,21,27.1397321350888,25.8321146891109,26.4265163553787,25.315186470287,25.4361979864879,26.7293022994474,-0.3752810060367,1
"16","sp|P62806|H4_MOUSE",21,19,18,16,20,22,31.8879448659787,31.3389542260456,31.9359958024314,31.2175220143252,31.3627076971599,32.063348831037,-0.188941098054067,1
"17","sp|O89053|COR1A_MOUSE",23,20,19,18,16,24,28.5637393996216,27.8233490652,28.05029058487,27.4574627943098,27.6813575654872,28.5659360069589,-0.149546561170034,1
"18","sp|P27773|PDIA3_MOUSE",27,21,19,20,17,23,26.6970944048961,26.0597100041727,26.1299798992039,25.7432011233333,25.3466100360089,26.6529293065562,0.0940520313177669,1
"19","sp|P20152|VIME_MOUSE",27,23,14,16,12,25,26.7450061401958,25.9183528275671,26.4327976325988,25.7895747367732,25.652754289789,26.7127551490557,-0.136625116395867,1
"20","sp|P57780|ACTN4_MOUSE",24,22,10,13,13,17,25.9799277067014,24.8602936237851,25.2588082549795,24.454470623767,24.6197433317209,25.2929419579657,-0.416924362628,1
"21","sp|P20029|BIP_MOUSE",22,18,15,19,18,24,26.7998739695169,26.255463879767,26.2903383981639,25.9423490345578,25.377181001829,26.8294633846175,0.186627643144167,1
"22","sp|P16546|SPTN1_MOUSE",21,19,13,15,8,19,25.2549575186865,24.3637937519055,24.9264300169511,24.1618399953154,24.2692137326356,25.1983417697123,-0.242208583779999,1
"23","sp|P68033|ACTC_MOUSE",25,20,17,20,16,18,31.3865093093283,30.5243114262486,30.5636183861492,29.903630894402,29.9822511800075,30.9148245195855,-0.196537345082966,1
"24","sp|Q60710|SAMH1_MOUSE",21,19,13,16,12,19,26.60667584807,25.9376795783801,26.4687233423075,25.6109860615439,25.7812881669679,27.2635478833049,-0.0148246113721674,1
"25","sp|P58252|EF2_MOUSE",20,19,16,21,15,24,27.0093900686911,26.5958877887808,26.4095767463675,26.0704813111083,25.8050438855501,27.1933178031944,0.2118920674916,1
"26","sp|P15864|H12_MOUSE",19,21,16,16,16,16,30.5003198960102,29.6755789276875,30.5302655849343,29.5695485413644,29.8476847816097,30.5336833354312,-0.3664864860237,1
"27","sp|P09405|NUCL_MOUSE",22,20,17,19,12,17,26.9041552686491,26.0770503915897,26.3712322613332,25.8176046588706,25.6539588503173,26.6682859986006,-0.1221351104129,1
"28","sp|P17182|ENOA_MOUSE",20,19,15,16,12,21,28.4351896606235,27.2749718432167,27.7975476433367,26.874221472915,26.885711173225,27.8927593020454,-0.358831953002701,1
"29","sp|Q8BFZ3|ACTBL_MOUSE",21,18,14,16,12,15,31.0642725675383,30.0847584403908,30.2701541461781,29.6550937114325,29.5862577510565,30.4493083702796,-0.243841314223334,1
"30","sp|P49290|PERE_MOUSE",15,8,11,21,19,23,25.0275611571621,26.3802672383303,24.1678154876821,25.7368972466418,23.6204087903781,26.9480549051371,2.08314465162897,0.00216752150662995
"31","sp|Q8VEK3|HNRPU_MOUSE",17,13,11,15,10,14,26.9364867997522,26.0871814906677,26.4504700005957,26.0062464542965,25.8999640527497,26.8589864466693,-0.111502153821366,1
"32","sp|P43277|H13_MOUSE",19,19,16,15,14,14,30.4589925270209,29.6114364131461,30.4851308392362,29.5225633334816,29.8023938913275,30.4568832755924,-0.385211411788166,1
"33","sp|P56480|ATPB_MOUSE",19,15,16,18,17,18,26.9285765654599,26.1699962387193,26.4019635656829,25.3815796513514,25.6158516377603,26.8980952930743,-0.165573528586034,1
"34","sp|P99024|TBB5_MOUSE",17,16,14,16,16,18,26.6859257034346,26.1298121940338,26.5608754082797,26.2493061915496,25.429204053642,27.4797220527492,0.394278424325434,1
"35","sp|P10126|EF1A1_MOUSE",15,15,14,16,16,16,27.8722632401915,27.3512087156001,27.4176227036237,27.0781838789352,26.8753893068104,28.1625740353973,0.142230459768999,1
"36","sp|P43274|H14_MOUSE",18,18,15,14,13,14,29.7549057449486,28.8623619107485,29.7579780427551,28.70794253725,28.8870811338835,29.7121569955613,-0.372501159342466,1
"37","sp|P40142|TKT_MOUSE",19,17,14,16,14,20,26.9576057458251,26.1387664491724,26.3673960869075,25.7454959462321,25.714873088343,26.8361052680358,-0.106502419211766,1
"38","sp|P29351|PTN6_MOUSE",18,18,14,18,14,19,25.6943325917457,25.2453121666254,25.2682996945313,24.8756790555745,24.7906535498736,25.92445253794,0.0973859746631002,1
"39","sp|P68372|TBB4B_MOUSE",19,15,13,15,15,18,26.5374570658651,25.8617375149928,26.402572331326,26.0528287102013,25.2933417002949,27.3379853727684,0.339726833492167,1
"40","sp|P16858|G3P_MOUSE",17,13,12,13,13,15,28.8390659310324,27.4514814157186,28.0431147518082,26.9865632181233,27.3334263161925,28.1183522819607,-0.553070027743501,0.63463161641064
"41","sp|Q01853|TERA_MOUSE",12,16,9,14,10,17,26.0819113379413,25.3038122358976,25.5778935781544,24.9901705448041,24.6468138991089,25.9856581732016,-0.00899262043376581,1
"42","sp|Q9JKF1|IQGA1_MOUSE",18,14,12,16,13,19,25.3890841976188,24.9576693274261,25.1643043750002,24.6849460087298,24.4817236899613,25.5906269082956,0.0660433272904003,1
"43","sp|P40124|CAP1_MOUSE",19,16,14,15,10,16,26.5617340376577,25.8736336344819,26.3245151447346,25.4884354480556,25.5057124733703,26.9286724296029,-0.0337400478740655,1
"44","sp|Q03265|ATPA_MOUSE",16,15,15,17,15,18,26.9623213268431,26.0654665918828,26.4371597531026,25.7712463403219,25.66638861584,26.6223423273943,-0.2022714787289,1
"45","sp|O88569|ROA2_MOUSE",17,16,17,15,13,18,27.3747089215753,26.1162781167193,26.6786455896521,25.8631549077405,25.8888274003851,26.8903972350492,-0.357450550701166,1
"46","sp|Q99KI0|ACON_MOUSE",18,13,12,13,10,15,25.4926495306684,24.596176217891,24.882900382415,24.4026643135404,24.6720350841634,25.8080093886956,-0.0802450257066004,1
"47","sp|Q02053|UBA1_MOUSE",15,11,11,12,12,13,25.2512058664889,24.6496183313764,24.9128814806691,24.4693121628219,24.5295523248254,25.1082229322064,-0.1554954151929,1
"48","sp|O88342|WDR1_MOUSE",16,15,11,14,9,9,26.1383897751417,25.0628934914076,25.6633800286255,24.6105532537886,24.766491502381,25.598774371494,-0.432013396486001,1
"49","sp|P18760|COF1_MOUSE",14,14,15,14,12,13,28.4175983685232,27.6528981332486,27.9288932272032,27.6120110827799,27.3062390407299,28.5922923237345,0.0681569677688998,1
"50","sp|P24527|LKHA4_MOUSE",15,10,9,9,8,11,25.6428617048184,24.56555443056,25.0501126906202,24.0620850165374,24.0437627527815,24.944059742815,-0.388345986102568,1
"51","sp|P05064|ALDOA_MOUSE",16,13,8,12,9,12,26.3367583768295,25.229162358034,25.605588819824,24.8544191942044,24.7195505073992,25.8543649739128,-0.2413170593005,1
"52","sp|P06800|PTPRC_MOUSE",14,11,12,13,9,18,25.5656650562744,24.8060093904669,25.0247546712062,24.3877286459694,24.3485624336262,25.3289778160894,-0.1387554361937,1
"53","sp|P08113|ENPL_MOUSE",15,10,10,15,13,19,25.616942065652,25.529565430646,25.133468363677,25.2421473256991,24.4006501621384,26.0106505156599,0.543767560179199,0.342328721994693
"54","sp|P10853|H2B1F_MOUSE; sp|Q64478|H2B1H_MOUSE; sp|Q6ZWY9|H2B1C_MOUSE; sp|Q8CGP1|H2B1K_MOUSE",17,16,15,11,12,13,31.7569557218926,30.8595353550916,31.8377231065468,30.8776364046065,30.9999641411717,31.9558554435027,-0.300538588803433,1
"55","sp|P08249|MDHM_MOUSE",16,15,14,15,13,17,27.0116894707378,26.1925267060269,26.308312918922,25.8182835587939,25.8242264448518,27.0114374802308,-0.0406603631533322,1
"56","sp|P61979|HNRPK_MOUSE",17,13,11,14,12,14,26.2618437086756,25.910691583079,25.7777402141859,25.4573073518023,25.3899052916752,26.2628307926713,0.0671135043386333,1
"57","sp|Q99JY9|ARP3_MOUSE",12,11,10,12,8,13,26.162818632453,25.6701998029134,25.8164912310827,25.4867438340791,25.3833517652999,26.5081516546832,0.100811220946701,1
"58","sp|P26040|EZRI_MOUSE",16,7,6,8,6,12,26.0811602757868,24.7608817364994,25.4907637368697,24.6482228321855,24.6798608339521,25.9030912471542,-0.313196343589834,1
"59","sp|P10107|ANXA1_MOUSE",17,12,10,11,12,12,26.2690984213148,25.7773708107852,25.9104473949863,25.4273804985501,25.5834832651075,26.133685338873,-0.141530811066766,1
"60","sp|P27661|H2AX_MOUSE",13,13,11,13,10,10,30.8175179075828,30.3372935973408,31.0023484025178,30.2164194993794,30.3215167913481,30.903280960445,-0.228129681427834,1
"61","sp|O70133|DHX9_MOUSE",14,11,8,8,10,12,24.5274834491034,24.0558100076617,24.1924642483506,23.5333443486683,23.5368383979993,24.6244549061411,-0.0143922776607326,1
"62","sp|P14211|CALR_MOUSE",11,10,8,11,11,14,26.2242106059103,25.4680144260718,25.6422915928685,25.0483842640973,24.7847393697843,25.9210745632594,-0.071256105044867,1
"63","sp|P11247|PERM_MOUSE",17,13,8,10,10,13,25.5874001859983,24.8405363039357,25.3630848271638,24.4313320689945,24.3849886925479,25.2787198372443,-0.261628498511833,1
"64","sp|P50247|SAHH_MOUSE",15,13,8,10,8,11,25.9557235952763,24.475192013027,25.4050026202899,24.1666324802952,24.1993518365314,25.2026187312817,-0.571878275831233,0.829822118511678
"65","sp|P30681|HMGB2_MOUSE",14,11,12,8,9,10,26.8936413965406,25.6678408180097,26.549017050794,25.6143316292631,25.7748966217397,26.6671629878745,-0.422739877975665,1
"66","sp|P63101|1433Z_MOUSE",14,12,11,11,10,13,27.6322868116973,26.543889453481,27.1007896845014,26.1822217186724,26.2307774670682,27.3397971416684,-0.299315216481701,1
"67","sp|Q6P4T2|U520_MOUSE",8,2,5,9,3,13,24.1253951813905,23.9158577750894,23.9311240606114,23.5996192574354,23.1790398152675,24.4991598914098,0.259692622221734,1
"68","sp|P05213|TBA1B_MOUSE",12,9,9,13,12,15,26.2848752030509,26.2904531492907,25.8816178318133,25.8754125563512,25.3960997476499,26.9659165373862,0.523063153504667,0.449747791319156
"69","sp|P43276|H15_MOUSE",13,13,13,11,13,14,28.1024675419768,27.3758526510351,28.0819537472305,27.1793953943266,26.9966950102974,27.9772107356774,-0.216219172821867,1
"70","sp|Q9QZQ8|H2AY_MOUSE",14,10,9,13,9,11,26.354866375772,25.282571378284,26.4602897756731,25.2960558380788,25.4635463245215,26.4160712604999,-0.428001333034633,1
"71","sp|Q9D0E1|HNRPM_MOUSE",10,11,8,12,8,11,24.4101852853531,24.0970054257174,24.258293145042,23.6575295483245,23.6386418399939,24.5130478093225,-0.0131791623415332,1
"72","sp|P06151|LDHA_MOUSE",13,13,12,11,10,14,27.1447109815936,26.1223232677849,26.6089949494306,25.7194961961402,25.6397583441327,26.6538146753357,-0.299276711965368,1
"73","sp|P47911|RL6_MOUSE",13,8,7,11,8,15,25.5919542827065,24.6739129867594,25.0986937907276,24.4913581906131,24.1026402178279,25.3552077812838,-0.0909364442019012,1
"74","sp|P17742|PPIA_MOUSE",14,14,13,10,11,12,28.4671540103948,27.3917077219315,27.8936934201234,27.1386888101873,27.0714325740868,27.9839129008266,-0.305990190553201,1
"75","sp|Q61656|DDX5_MOUSE",11,9,11,13,12,17,25.3485278554518,24.8306293211219,25.073019508275,24.6790089276962,24.3629329171474,25.6228712368151,0.116009734919667,1
"76","sp|Q61316|HSP74_MOUSE",11,10,7,9,7,11,24.730172097617,24.0353354198414,24.0159808763321,23.7002071788573,23.5697193481886,24.6655018243071,0.0283907002893666,1
"77","sp|Q9D6Z1|NOP56_MOUSE",8,13,10,11,8,11,24.6827989637969,24.073423610478,24.4103376064646,23.715633185764,23.7809131649536,24.5359655304081,-0.183009136188334,1
"78","sp|Q61598|GDIB_MOUSE",12,8,7,8,6,8,25.167991385599,24.4097657691523,24.6454482281018,24.069347162563,23.9999791899492,25.0518795309939,-0.0941421136469316,1
"79","sp|P02088|HBB1_MOUSE",12,11,9,11,10,12,29.915505688698,28.2190317035075,28.993256388334,28.1567625073036,28.6178991005989,29.0785274161713,-0.690779850216167,0.491999255487457
"80","sp|Q9D8E6|RL4_MOUSE",13,9,4,7,8,10,25.0781708460403,24.3419552662891,24.5663236382128,23.8935306781875,23.7191107363468,24.979938344585,-0.0493936438460996,1
"81","sp|Q61029|LAP2B_MOUSE",13,11,8,11,6,13,25.4356218139142,24.6488602589706,25.1839519817276,24.6513008306007,24.6018818446414,25.1107939185818,-0.2701668773767,1
"82","sp|Q61599|GDIR2_MOUSE",11,12,7,7,6,9,26.9956002590979,25.6652154328005,26.4770191798726,25.3078299150747,25.5956112522972,26.6217668413769,-0.491139500671866,1
"83","sp|Q9D154|ILEUA_MOUSE",14,10,7,10,9,11,25.1336745222409,23.9591088156893,24.5650704595427,23.7304845451891,23.6688588054804,24.7357869628956,-0.31407448783,1
"84","sp|P84228|H32_MOUSE",10,10,9,6,8,10,30.4520423642035,29.9579253079994,30.4737190011725,29.7454475270684,29.961778207681,30.1456333647775,-0.346177791070568,1
"85","sp|Q8BG05|ROA3_MOUSE",11,10,8,7,7,11,26.7567747641149,25.6807657754795,25.9290701841904,25.1691055198329,25.3376958010715,26.1581028392955,-0.338522204922968,1
"86","sp|P63038|CH60_MOUSE",12,10,9,12,11,11,25.1170206369888,24.7790560344441,24.7148788513377,24.3062436307095,23.9477585603491,25.1697545374558,0.158465384644598,1
"87","sp|P01872|IGHM_MOUSE",11,9,8,8,8,7,26.1233928584796,25.2014135270921,25.3902394248189,25.0298267480556,24.5686114093094,25.7167727908397,-0.0447435422068345,1
"88","sp|P68368|TBA4A_MOUSE",11,8,8,12,11,14,25.4552158300442,25.3710616590155,25.2941171483851,25.1265778191367,24.6680987645677,26.0930070925843,0.3910716092465,0.829822118511678
"89","sp|Q62261|SPTB2_MOUSE",16,10,7,6,4,13,24.1153731244727,23.2544452128439,23.7836270512521,22.8986059077748,22.9598668371697,23.9175550986696,-0.262753597868733,1
"90","sp|P09411|PGK1_MOUSE",9,7,6,10,9,9,26.0714086773971,25.1530463412772,25.4008817809432,24.7331128929758,24.5886001593882,25.7662775606184,-0.1361512742857,1
"91","sp|P49312|ROA1_MOUSE",9,10,9,10,5,13,25.2254569416476,24.2899725680217,24.5794395547621,24.0195666360052,23.9796724611712,25.0155394301955,-0.153163441119501,1
"92","sp|E9Q7G0|NUMA1_MOUSE",8,6,4,6,4,9,23.7200768029169,22.896053335521,23.5035082922721,22.7273478788559,22.7360996424609,23.6061627724673,-0.243373583601901,1
"93","sp|P68040|RACK1_MOUSE",11,11,8,10,10,11,25.7944710980635,25.1696499558577,25.4269381935491,24.6893229019456,24.5111455488547,25.566182049298,-0.102466644455332,1
"94","sp|P14152|MDHC_MOUSE",12,12,10,11,6,10,27.4222616573285,26.1907416086808,26.925499930689,25.5821993053777,25.7743455102174,26.583971540394,-0.588398214594135,0.829822118511678
"95","sp|P02089|HBB2_MOUSE",12,12,9,10,9,12,29.2483212456713,27.6200114767556,28.4148964236121,27.612841169582,28.0528829254189,28.5971769098366,-0.628690346176031,0.741580317323197
"96","sp|C0HKE1|H2A1B_MOUSE; sp|C0HKE2|H2A1C_MOUSE; sp|C0HKE3|H2A1D_MOUSE; sp|C0HKE4|H2A1E_MOUSE; sp|C0HKE5|H2A1G_MOUSE; sp|C0HKE6|H2A1I_MOUSE; sp|C0HKE7|H2A1N_MOUSE; sp|C0HKE8|H2A1O_MOUSE; sp|C0HKE9|H2A1P_MOUSE; sp|Q8BFU2|H2A3_MOUSE; sp|Q8CGP5|H2A1F_MOUSE; sp|Q8CGP6|H2A1H_MOUSE; sp|Q8CGP7|H2A1K_MOUSE; sp|Q8R1M2|H2AJ_MOUSE",10,10,9,11,8,9,31.7888742251309,31.1511085407777,31.9901862155554,31.0505448475288,31.3794736908582,32.0790307646638,-0.292616659524735,1
"97","sp|P47738|ALDH2_MOUSE",12,9,6,8,6,10,25.1306948243544,24.2661853249072,24.4564427808827,24.0089423279357,23.6815252863461,24.965969012471,-0.00918874208976679,1
"98","sp|P62962|PROF1_MOUSE",11,12,8,9,8,10,28.5700954227306,27.6741041025559,28.0074456605665,27.4064274296442,27.1395674332969,28.1488687814385,-0.162569400985132,1
"99","sp|P80315|TCPD_MOUSE",9,6,5,10,5,14,24.4481258861778,24.0853750401067,24.0223268329496,23.8065952466966,23.2479602440863,24.5242273604873,0.2325948946923,1
"100","sp|Q3U9G9|LBR_MOUSE",8,6,5,7,3,10,25.1002290556024,24.4821963024478,24.7720155885196,24.3132311186473,24.2429689428793,25.1767896315132,-0.0476655114643355,1
"101","sp|Q9CWJ9|PUR9_MOUSE",11,9,7,8,8,5,24.6765784519583,23.7720891070105,24.3095482394429,23.2778208828532,23.0295288737882,24.3340334498872,-0.210570708479499,1
"102","sp|P17751|TPIS_MOUSE",10,9,7,8,6,11,25.9661735238223,24.5646335374369,24.9046289258642,24.5011375540185,24.395737687275,25.6525695146753,-0.182733176943599,1
"103","sp|P62908|RS3_MOUSE",12,10,9,10,12,11,26.2025472933336,25.2874002784577,25.5513793520539,24.9330000042913,24.5975250956441,25.7792189870906,-0.117277490397332,1
"104","sp|Q8VIJ6|SFPQ_MOUSE",13,10,7,10,8,10,24.8929285215374,24.326410284944,24.4717952620078,24.0696759312944,23.94142109801,25.0143799697222,0.0347737681351343,1
"105","sp|P17225|PTBP1_MOUSE",11,6,6,7,5,9,24.9709104531252,24.7223253879241,24.7551155713487,24.5691635145085,24.3055051516557,25.2085579599565,0.156171895419834,1
"106","sp|Q8BMS1|ECHA_MOUSE",10,5,7,8,8,12,24.2467074053181,23.9041707993533,23.8784443466099,23.5468317133661,23.552558526066,24.5642182341528,0.112503489626066,1
"107","sp|Q9JIK5|DDX21_MOUSE",7,4,4,7,4,11,23.9944057510094,23.3416654046642,23.654773785602,23.1030895907318,23.0226636140284,24.2467821975949,0.00656468078370054,1
"108","sp|P38647|GRP75_MOUSE",12,8,7,7,5,10,24.3728841850792,23.8893075086782,23.8783578097168,23.4089130284867,23.0810516717996,24.2904193999068,0.0854487568253669,1
"109","sp|P62702|RS4X_MOUSE",13,9,6,10,7,14,25.1155534698663,24.4444204461464,24.7574676341465,24.0055474560782,24.2640170093149,25.0981578934543,-0.196304105882934,1
"110","sp|P09103|PDIA1_MOUSE",10,6,4,9,7,9,24.4724723270282,23.9704779918161,23.9220390021024,23.5858981268523,23.211252316257,24.5763251814202,0.175645884900333,1
"111","sp|O08692|NGP_MOUSE",12,12,9,10,7,9,26.7378103319695,25.643546532739,26.4360913381789,25.2685371460172,25.2761851904295,25.9998473573226,-0.512718608166368,1
"112","sp|P01942|HBA_MOUSE",9,9,7,6,7,7,28.9967250035989,27.5323706704323,28.00323428928,27.4493811727678,27.9161414238373,28.3528982570729,-0.527150205481066,1
"113","sp|Q8BK67|RCC2_MOUSE",9,6,7,7,8,9,24.1376217491607,23.545923879099,24.0569068988832,23.2127197525647,23.2052254393987,24.3360506169627,-0.101686612938733,1
"114","sp|P63158|HMGB1_MOUSE",9,11,10,9,7,9,26.7751490855584,25.7598221657642,26.7245597534615,25.4958025831356,25.7847909801962,26.6625817844817,-0.4554310952782,1
"115","sp|P05202|AATM_MOUSE",13,8,4,7,5,9,25.2573777709938,25.8971519245126,26.4861888529939,25.8579314632738,25.7413455969038,24.8954060032429,-0.2781409432874,1
"116","sp|P97351|RS3A_MOUSE",10,8,5,8,6,12,24.9588881708495,24.4285967135761,24.6141890568592,24.0998885617192,23.7307500827958,24.8687583249068,0.0311387632325323,1
"117","sp|Q64511|TOP2B_MOUSE",8,8,4,7,5,9,23.6186824616632,23.2198770719371,23.7637492106087,23.1429522946282,22.8022489209854,23.7910478955178,-0.0102677770580684,1
"118","sp|Q9Z2X1|HNRPF_MOUSE",9,10,5,7,5,6,25.5220608885108,24.6225638562483,24.9310556902519,24.370248527624,24.2655259156434,25.206707212033,-0.173040966166935,1
"119","sp|P35550|FBRL_MOUSE",9,10,8,9,6,8,24.8352740280326,24.2039159549723,24.6555817101527,23.7546553196419,23.8341129983332,24.8242982245106,-0.180699745797901,1
"120","sp|Q9DBJ1|PGAM1_MOUSE",9,9,3,7,6,10,25.157580856175,24.7297474792739,24.7939454682505,24.0581853319014,23.9071666586764,25.1982534807525,0.0424977696086337,1
"121","sp|P42225|STAT1_MOUSE",8,6,7,7,7,10,23.9973623861861,23.8987965807237,23.6469283514672,23.3656217392059,22.9542048318247,24.5966053983303,0.420842716260633,0.713377221960006
"122","sp|Q8K1B8|URP2_MOUSE",10,7,7,4,8,8,24.2755979668753,23.7970975660748,24.0659695882515,23.6582863494547,23.5584077501892,24.5458698079001,0.0337594727045326,1
"123","sp|P21107|TPM3_MOUSE",10,8,12,10,8,11,26.2349127174916,25.0658726506174,25.5933728847234,24.6840634895254,24.5757169618131,25.6101866790634,-0.347959914940633,1
"124","sp|O08709|PRDX6_MOUSE",11,7,5,5,5,4,25.1494909928027,23.4350127176752,24.2074530391162,23.0450370452692,23.2506185039547,23.9855800056988,-0.7139775890768,0.345401122911632
"125","sp|P43275|H11_MOUSE",9,9,9,8,9,9,28.3317824025983,27.4614032557402,28.3540066549859,27.4481200872993,27.5204556285115,28.3069097183469,-0.329937208236431,1
"126","sp|Q99PT1|GDIR1_MOUSE",9,6,4,8,4,6,26.6085594007363,25.552907330837,25.8285780483833,25.3218961745542,25.2437742607923,26.1248014482769,-0.227102252081265,1
"127","sp|P51881|ADT2_MOUSE",9,7,4,7,6,8,25.5273350131794,25.2188798008038,25.1355428719031,24.8557133127695,24.6190195614019,25.7385275203073,0.177074395798734,1
"128","sp|Q8R081|HNRPL_MOUSE",11,12,9,4,6,8,24.9990283148363,24.1242765834649,24.4720291277456,23.9317276176851,23.9497036598372,24.7954609439304,-0.189765319112899,1
"129","sp|Q64523|H2A2C_MOUSE; sp|Q6GSS7|H2A2A_MOUSE",8,10,8,8,7,9,31.7970550053296,31.1778031882874,31.9998528613392,31.0622891131388,31.3970378062687,32.1004339229515,-0.284473149519933,0.999963427709092
"130","sp|Q9Z1Q9|SYVC_MOUSE",8,4,4,8,7,8,23.1874013107277,23.048701383259,23.0958353000604,22.7382749572647,22.1615632501108,23.7615807529248,0.367919077516534,0.992474729716506
"131","sp|Q921M3|SF3B3_MOUSE",10,4,7,8,6,6,24.1645859653567,23.35394112247,23.5446896322173,23.1083025471978,22.858839940981,23.7466778135181,-0.119731351789699,1
"132","sp|O54824|IL16_MOUSE",8,9,8,5,7,10,24.0588023289768,23.2414596684956,23.688083475065,22.7449949549991,22.8755122063887,23.7200045530767,-0.305312944619699,1
"133","sp|Q9CQV8|1433B_MOUSE",10,9,6,7,6,9,26.1879840285362,25.0178018803466,25.8430637204067,25.0082784931082,24.8051583589985,25.7467738502462,-0.354450628080134,1
"134","sp|P06745|G6PI_MOUSE",12,8,5,10,5,7,25.5212248087962,24.6938042613348,24.8411645652997,23.9929772216111,23.8394696592895,24.8877111115908,-0.2091221462829,1
"135","sp|O08810|U5S1_MOUSE",9,6,4,8,6,9,24.1384513370568,23.8050118943555,23.8210720946795,23.4572190389691,22.9988099052779,24.3913172837118,0.231738293340733,1
"136","sp|P80314|TCPB_MOUSE",8,7,6,7,7,9,23.9011899782743,23.62683216726,23.5415635273943,23.1436326429974,23.0559686718367,24.4133791066724,0.228373913141502,1
"137","sp|Q3U7R1|ESYT1_MOUSE",4,7,6,7,6,9,23.4915699468838,23.1499701855576,23.4589227103996,23.1842712370164,23.1217725268716,24.1761856305049,0.146053956307966,1
"138","sp|Q62318|TIF1B_MOUSE",7,7,5,5,4,8,23.8421883244113,23.1189344210626,23.3875276420966,23.0320149451574,22.8975513551673,23.6373905851899,-0.112975790088432,1
"139","sp|P48678|LMNA_MOUSE",5,4,5,8,5,12,23.6419936128518,23.7556568620201,23.6105454816586,23.4471152688334,22.8640129528965,24.4125921995818,0.4996040943428,0.491999255487457
"140","sp|Q60953|PML_MOUSE",9,8,3,6,6,7,23.7101983259519,22.8887355394106,23.2699874215556,22.7412789312079,22.5582798649195,23.5489737926016,-0.119825783068966,1
"141","sp|P12970|RL7A_MOUSE",9,5,5,10,5,8,25.1512951595779,24.6082006679106,24.9497600223798,24.1489858930601,23.7887375463982,25.1111996799487,-0.00713549581216455,1
"142","sp|Q9WV32|ARC1B_MOUSE",9,7,5,8,6,8,25.1587677627567,24.4425213768146,24.8082623119375,24.2561430236913,24.0223586688142,25.07952303277,-0.0704004367441667,1
"143","sp|O35381|AN32A_MOUSE",9,10,6,9,4,7,26.1457552475556,25.1688870759483,25.6713498270445,24.6768969142434,24.6147549941193,25.6943272775138,-0.297249600337966,1
"144","sp|P47753|CAZA1_MOUSE",10,7,5,6,5,7,25.2542429215856,24.2730565435836,24.5779856346124,23.8772010849989,23.8082184096076,24.8359767491218,-0.218070862700433,1
